track_id,name,album,artists,url,acousticness,danceability,energy,instrumentalness,speechiness,valence,duration,loudness,tempo,time_signature,key,mode
3RiPr603aXAoi4GHyXx0uy,Hymn for the Weekend,A Head Full of Dreams,Coldplay,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy,0.211,0.491,0.693,6.92e-06,0.0377,0.412,258.26666,-6.487,90.027,4,0,0
6GyFP1nfCDB8lbD2bG0Hq9,Midnight City,"Hurry up, We're Dreaming",M83,https://open.spotify.com/track/6GyFP1nfCDB8lbD2bG0Hq9,0.0182,0.507,0.729,1.4e-06,0.0393,0.272,243.96,-5.399,105.013,4,11,0
76TZCvJ8GitQ2FA1q5dKu0,The Boxer,Bridge Over Troubled Water,Simon & Garfunkel,https://open.spotify.com/track/76TZCvJ8GitQ2FA1q5dKu0,0.702,0.439,0.488,0.000339,0.0615,0.629,308.52,-14.464,93.017,4,11,1
6dFn6my1sHK2bcf23GlHwM,2009,Swimming,Mac Miller,https://open.spotify.com/track/6dFn6my1sHK2bcf23GlHwM,0.77,0.533,0.496,0.000164,0.517,0.173,347.98666,-9.363,155.158,4,6,0
2cEnKRR4dYBB2VA1mjlb1z,Nevada,"Sincerely, Kentrell",YoungBoy Never Broke Again,https://open.spotify.com/track/2cEnKRR4dYBB2VA1mjlb1z,0.397,0.777,0.59,0,0.286,0.238,155.73755,-8.741,147.978,4,0,0
6Gf7OQmh3Ra5XJkF4Vug4d,3am,Until I Return,YoungBoy Never Broke Again,https://open.spotify.com/track/6Gf7OQmh3Ra5XJkF4Vug4d,0.133,0.861,0.438,0,0.0575,0.767,128.0,-9.068,120.059,4,5,0
4RhRDVXc3xFojyyjyh1jmN,Long RD,"Still Flexin, Still Steppin",YoungBoy Never Broke Again,https://open.spotify.com/track/4RhRDVXc3xFojyyjyh1jmN,0.143,0.768,0.565,0,0.0525,0.307,175.52711,-7.203,129.866,4,4,0
1nTYomYbsenopasW7KTnr1,How I Been,How I Been,YoungBoy Never Broke Again,https://open.spotify.com/track/1nTYomYbsenopasW7KTnr1,0.347,0.685,0.586,0,0.127,0.708,194.53387,-5.737,80.013,1,3,1
6GS3lnAVy5w6AHWEKYzYeS,What 2 Do,130 Mood : TRBL,"DEAN, Crush, Jeff Bernat",https://open.spotify.com/track/6GS3lnAVy5w6AHWEKYzYeS,0.249,0.632,0.531,0,0.0333,0.511,224.09872,-5.669,95.061,4,8,1
18AOpZrJFIiFz946LFUXiB,When the Sun Goes Down,When the Sun Goes Down,Mauve,https://open.spotify.com/track/18AOpZrJFIiFz946LFUXiB,0.555,0.769,0.463,0.0657,0.0473,0.269,134.23074,-14.993,117.07,4,2,1
0xjkgYSzHjBZNvyUaC9cXX,The Sea,Big Calm,Morcheeba,https://open.spotify.com/track/0xjkgYSzHjBZNvyUaC9cXX,0.0165,0.535,0.761,0.114,0.0373,0.248,347.28,-7.589,149.968,4,11,0
3iFrnwcE635aABiCZWULxP,Slip Into Something More Comfortable - Stephen Hague 2016 Mix,Slip Into Something More Comfortable,"Kinobe, Stephen Hague",https://open.spotify.com/track/3iFrnwcE635aABiCZWULxP,0.0182,0.513,0.661,0.878,0.0341,0.355,287.77615,-10.635,174.619,4,8,1
2B0k1v6zERilsa2aRzwPWQ,Christmas Sax,Christmas Lo-Fi,Mr Sandman,https://open.spotify.com/track/2B0k1v6zERilsa2aRzwPWQ,0.506,0.43,0.156,0.922,0.0606,0.418,145.53188,-13.516,94.241,4,10,1
31mzt4ZV8C0f52pIz1NSwd,Shut up My Moms Calling - (Sped Up),Shut up My Moms Calling (Sped up),Hotel Ugly,https://open.spotify.com/track/31mzt4ZV8C0f52pIz1NSwd,0.312,0.653,0.474,6.65e-06,0.103,0.361,135.52939,-10.899,85.024,4,5,0
45uwWuhL7nNamSKw3DnpQl,Fever,Fever,"Luca, Nina Carr",https://open.spotify.com/track/45uwWuhL7nNamSKw3DnpQl,0.428,0.61,0.554,0.000322,0.13,0.231,173.4112,-8.301,106.818,4,2,0
0mj2sBzTr6l1klNonBbLyG,Pineapple Buddies,Pineapple Buddies,Breakfast For Brunch,https://open.spotify.com/track/0mj2sBzTr6l1klNonBbLyG,0.817,0.773,0.153,0.761,0.109,0.647,118.5,-16.781,80.14,4,6,1
7ay42oCBar4ZtjwlvqyKyt,less-than-flattering,less-than-flattering,Slow Bounce,https://open.spotify.com/track/7ay42oCBar4ZtjwlvqyKyt,0.861,0.733,0.253,0.928,0.036,0.317,127.78812,-12.311,74.077,4,11,0
1vwVgDd0EHURAjoTb2glnM,Lo-fi Love Letters,Lo-fi Love Letters,Idris Kelly,https://open.spotify.com/track/1vwVgDd0EHURAjoTb2glnM,0.771,0.431,0.31,0.893,0.137,0.508,119.11764,-12.847,241.426,3,6,1
5pbMjvDEHdFVRkxjNeaUFu,Lush,Lush,Cal Credence,https://open.spotify.com/track/5pbMjvDEHdFVRkxjNeaUFu,0.877,0.769,0.108,0.914,0.0977,0.374,147.85715,-18.875,140.033,4,11,0
5EAColl6xt8Gnm8fNG05hO,Autumn Stroll,Autumn Stroll,Pi Teddy,https://open.spotify.com/track/5EAColl6xt8Gnm8fNG05hO,0.931,0.814,0.187,0.841,0.291,0.643,118.41175,-13.354,84.891,4,1,0
35YOc3y59Yuplqg2SJLV7P,glow,glow,low&slow,https://open.spotify.com/track/35YOc3y59Yuplqg2SJLV7P,0.941,0.891,0.347,0.931,0.0847,0.331,129.45152,-10.08,132.972,4,11,1
1mgu8HfJP14u5czwRJlGVp,Piano Roll,Piano Roll,Vancgroover,https://open.spotify.com/track/1mgu8HfJP14u5czwRJlGVp,0.631,0.857,0.473,0.421,0.233,0.84,125.33333,-6.791,89.945,4,10,0
0EctAgmIOVOUkyliA8Wgx4,neutron,neutron,Cyan_95,https://open.spotify.com/track/0EctAgmIOVOUkyliA8Wgx4,0.698,0.75,0.274,0.903,0.0379,0.376,127.38463,-10.486,129.921,4,0,1
42nEk1NmYLyftkrv1SNfWs,Something To Sing About,Something To Sing About,X84,https://open.spotify.com/track/42nEk1NmYLyftkrv1SNfWs,0.94,0.747,0.116,0.885,0.0619,0.424,164.13968,-20.919,77.976,4,9,1
2hn3t1cwovKmBKdLcTa76c,Multiply,Multiply,A & C,https://open.spotify.com/track/2hn3t1cwovKmBKdLcTa76c,0.685,0.795,0.336,0.934,0.112,0.428,126.0,-10.65,75.968,4,10,0
4EpMnMxqGXNfmDmEV4Uq6E,starry night,starry night,Mathis,https://open.spotify.com/track/4EpMnMxqGXNfmDmEV4Uq6E,0.944,0.794,0.424,0.95,0.169,0.303,143.27306,-11.044,75.233,4,1,0
29aKlnFemuICJhqZPuZ1po,Donuts,Donuts,Loomington,https://open.spotify.com/track/29aKlnFemuICJhqZPuZ1po,0.79,0.559,0.362,0.929,0.719,0.73,141.17645,-9.471,84.801,4,0,0
47MNGiSMKGEEnI7DAP3BwJ,cashmere,cashmere,Zatsuma,https://open.spotify.com/track/47MNGiSMKGEEnI7DAP3BwJ,0.881,0.871,0.374,0.912,0.0951,0.557,142.66667,-13.797,134.962,4,2,1
3oY2RXnYoPhtf6r552KfbN,the clearing,the clearing,Zoe Reed,https://open.spotify.com/track/3oY2RXnYoPhtf6r552KfbN,0.566,0.879,0.218,0.79,0.0777,0.663,148.58331,-16.681,129.997,4,3,1
4lZQn9ZVkTbzehDoj3SQin,The City,The City,Audio Phill,https://open.spotify.com/track/4lZQn9ZVkTbzehDoj3SQin,0.906,0.666,0.253,0.887,0.119,0.181,122.98408,-16.196,129.971,4,0,0
2euw7YmuTYRuBx0DQTgvqq,Bareru Rōru,Bareru Rōru,d.w.h,https://open.spotify.com/track/2euw7YmuTYRuBx0DQTgvqq,0.778,0.65,0.319,0.916,0.0358,0.404,158.09206,-7.9,75.996,4,5,0
62FD9nH97vjBJ7UJBlusRA,Slowmotion,Slowmotion,Zauvage,https://open.spotify.com/track/62FD9nH97vjBJ7UJBlusRA,0.95,0.697,0.351,0.874,0.286,0.477,148.31569,-13.939,78.396,4,0,1
1sEDn0QkcjWGVoti0Da4kA,Babylon,White Ladder,David Gray,https://open.spotify.com/track/1sEDn0QkcjWGVoti0Da4kA,0.0598,0.737,0.543,0.00993,0.0374,0.255,265.66666,-10.403,112.017,4,8,1
5tqZJUHEuqdN12RZVq2l9p,Hold On,Hive Mind,The Internet,https://open.spotify.com/track/5tqZJUHEuqdN12RZVq2l9p,0.849,0.7,0.414,0.0606,0.0373,0.444,406.46667,-10.864,60.479,4,0,1
5jgFfDIR6FR0gvlA56Nakr,Blackbird - Remastered 2009,The Beatles (Remastered),The Beatles,https://open.spotify.com/track/5jgFfDIR6FR0gvlA56Nakr,0.754,0.686,0.127,1.41e-05,0.0342,0.372,138.38667,-14.361,93.699,4,7,1
4vHNeBWDQpVCmGbaccrRzi,Goodie Bag,Goodie Bag,Still Woozy,https://open.spotify.com/track/4vHNeBWDQpVCmGbaccrRzi,0.821,0.739,0.522,0.00124,0.151,0.619,146.39008,-12.304,138.263,4,7,0
153TAIo4wQynebfcpVXH7M,Waiting For You,Waiting for You,Thierry Von Der Warth,https://open.spotify.com/track/153TAIo4wQynebfcpVXH7M,0.183,0.662,0.703,6.38e-05,0.0998,0.605,157.78127,-7.525,100.001,4,10,0
1U1GtaJeYwGsPgqV9Me5bb,Hold You in My Arms,Trouble,Ray LaMontagne,https://open.spotify.com/track/1U1GtaJeYwGsPgqV9Me5bb,0.149,0.504,0.321,0.000107,0.0316,0.577,306.2,-13.807,170.134,3,7,1
6LBpGdlukUARutol7VgWIS,January 28th,2014 Forest Hills Drive,J. Cole,https://open.spotify.com/track/6LBpGdlukUARutol7VgWIS,0.242,0.597,0.568,0,0.342,0.342,242.69797,-8.559,84.052,4,5,1
1o0kWPueYo94LIjPYOE5Nf,Saint Pablo,The Life Of Pablo,Kanye West,https://open.spotify.com/track/1o0kWPueYo94LIjPYOE5Nf,0.282,0.461,0.772,0,0.375,0.414,372.11307,-3.98,167.018,4,2,0
39NDBdU5Xkm5pCFGa5kZtI,Ladders,Swimming,Mac Miller,https://open.spotify.com/track/39NDBdU5Xkm5pCFGa5kZtI,0.236,0.802,0.463,0.00531,0.162,0.291,287.04,-8.379,103.961,4,8,1
1Lo0QY9cvc8sUB2vnIOxDT,Fast Car,Gettin' Old,Luke Combs,https://open.spotify.com/track/1Lo0QY9cvc8sUB2vnIOxDT,0.186,0.712,0.603,0,0.0262,0.67,265.49332,-5.52,97.994,4,8,1
7iDa6hUg2VgEL1o1HjmfBn,Meant to Be (feat. Florida Georgia Line),All Your Fault: Pt. 2,"Bebe Rexha, Florida Georgia Line",https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn,0.047,0.643,0.783,0,0.0856,0.579,163.87029,-6.458,154.084,4,10,1
5aXgz1oKK8Q9z9xvTmSnrO,Topanga,A Love Letter To You 3,Trippie Redd,https://open.spotify.com/track/5aXgz1oKK8Q9z9xvTmSnrO,0.00587,0.755,0.615,1.75e-06,0.0454,0.039,215.3643,-8.245,105.952,4,4,1
3gJDgenxLephg09x86IxPs,TEMPTATION,ALL-AMERIKKKAN BADA$$,Joey Bada$$,https://open.spotify.com/track/3gJDgenxLephg09x86IxPs,0.397,0.775,0.707,0,0.152,0.78,244.19765,-5.339,104.979,4,10,0
7eBqSVxrzQZtK2mmgRG6lC,Murder on My Mind,I AM YOU,YNW Melly,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC,0.145,0.759,0.73,3.06e-06,0.0516,0.74,268.4343,-7.985,115.007,4,0,0
6vN77lE9LK6HP2DewaN6HZ,Yes Indeed,Harder Than Ever,"Lil Baby, Drake",https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ,0.0355,0.963,0.346,0,0.53,0.562,142.27312,-9.309,119.957,4,5,0
6Hj9jySrnFppAI0sEMCZpJ,Robbery,Death Race For Love,Juice WRLD,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ,0.328,0.685,0.692,0,0.0457,0.578,240.05052,-5.122,159.966,5,2,1
1fxYz1s15pyZLsJT0Hdh1m,late at night,late at night,Roddy Ricch,https://open.spotify.com/track/1fxYz1s15pyZLsJT0Hdh1m,0.343,0.643,0.403,0,0.41,0.111,174.68208,-11.254,98.54,4,1,0
05nB8pRwwbKA2fsKK1nOyE,Perkys Calling,Purple Reign,Future,https://open.spotify.com/track/05nB8pRwwbKA2fsKK1nOyE,0.0179,0.779,0.547,0,0.51,0.0993,246.36,-7.869,156.131,4,9,1
4SnuG111QPmgwRmlwhJ4Mg,Hold Me,Hold Me,Lavern,https://open.spotify.com/track/4SnuG111QPmgwRmlwhJ4Mg,0.586,0.762,0.942,0.764,0.038,0.038,140.0,-6.432,120.0,4,9,0
2bpHc7nCduKQWJVNqJ4mDj,Allein Allein,Allein Allein,"INNERVERSE, Helsloot, Malou",https://open.spotify.com/track/2bpHc7nCduKQWJVNqJ4mDj,0.0242,0.539,0.84,0.253,0.0337,0.113,221.12898,-8.342,124.005,5,6,0
7LMsAia3rSvaNrHjgfuJzB,Into The Night,Into The Night,Tonic Walter,https://open.spotify.com/track/7LMsAia3rSvaNrHjgfuJzB,0.511,0.79,0.781,0.912,0.0638,0.215,423.0062,-9.915,121.002,4,5,0
0qHD5pzpp1zSPa5Ud74WDC,Ghostkeeper,Ghostkeeper,"Klangkarussell, GIVVEN",https://open.spotify.com/track/0qHD5pzpp1zSPa5Ud74WDC,0.172,0.691,0.545,0.78,0.035,0.514,331.3812,-6.647,105.976,4,6,1
67f7gMWZ2PJI7IsUBs3mNQ,Another Time,Another Time,"TWO LANES, Kwesi",https://open.spotify.com/track/67f7gMWZ2PJI7IsUBs3mNQ,0.412,0.671,0.43,0.87,0.0448,0.133,255.78947,-12.92,113.996,4,7,0
1QOVSkrcX34pDPPxa1Xv5y,All Night Long - Y.V.E. 48 Remix,All Night Long (Y.V.E. 48 Remix),"Nora Van Elken, Y.V.E. 48",https://open.spotify.com/track/1QOVSkrcX34pDPPxa1Xv5y,0.244,0.648,0.573,0.746,0.0352,0.0764,157.81247,-9.921,112.004,4,10,0
0T9qmOvid82TeLi4ZyyA9D,Mine To Love,Azure EP,Ross Quinn,https://open.spotify.com/track/0T9qmOvid82TeLi4ZyyA9D,0.164,0.692,0.633,0.00203,0.16,0.0938,222.23238,-8.513,120.069,4,7,0
4HRWIVz78yFcWNbZSKzDYY,Talk It Over,Talk It Over,"Elderbrook, Vintage Culture",https://open.spotify.com/track/4HRWIVz78yFcWNbZSKzDYY,0.433,0.611,0.591,0.000481,0.0565,0.0938,209.17831,-9.105,125.073,4,7,0
4FtVOZM48CHrItbrqfn9Sd,With You,With You,"Lynnic, ItsArius, Dinia",https://open.spotify.com/track/4FtVOZM48CHrItbrqfn9Sd,0.0512,0.788,0.904,0.79,0.0705,0.036,168.3984,-9.238,128.013,4,7,1
1RuXenlriyybOv1ra0zeSQ,Where I Find My Mind,Where I Find My Mind,Eli & Fur,https://open.spotify.com/track/1RuXenlriyybOv1ra0zeSQ,0.106,0.725,0.571,0.759,0.0356,0.285,212.5,-9.183,114.991,4,7,1
1Mza2sr6tPhy6jjI3HB9fW,Hold Me Down,Freudian,Daniel Caesar,https://open.spotify.com/track/1Mza2sr6tPhy6jjI3HB9fW,0.628,0.463,0.427,0.000565,0.0549,0.231,231.26785,-9.799,116.059,4,8,0
7EkiMl81fUHVwpItgtzI4r,I'll Kill You (feat. Jhené Aiko),Over It,"Summer Walker, Jhené Aiko",https://open.spotify.com/track/7EkiMl81fUHVwpItgtzI4r,0.427,0.679,0.443,0,0.153,0.363,179.97333,-8.528,104.049,4,10,0
5fQBa4wkmq28xpSLOQ202K,Normal Girl,Ctrl,SZA,https://open.spotify.com/track/5fQBa4wkmq28xpSLOQ202K,0.269,0.624,0.532,5.17e-05,0.124,0.362,253.58667,-7.146,76.453,4,0,1
2mzM4Y0Rnx2BDZqRnhQ5Q6,Free Mind,For Broken Ears,Tems,https://open.spotify.com/track/2mzM4Y0Rnx2BDZqRnhQ5Q6,0.442,0.562,0.463,0.000145,0.0787,0.416,247.57896,-7.478,125.15,5,6,1
6vECYJHxYmm3Ydt3fF01pE,Stolen Dance,Sadnecessary,Milky Chance,https://open.spotify.com/track/6vECYJHxYmm3Ydt3fF01pE,0.427,0.885,0.581,0.000204,0.0378,0.728,313.68423,-8.813,114.016,4,11,1
38xWaVFKaxZlMFvzNff2aW,Breakeven,The Script,The Script,https://open.spotify.com/track/38xWaVFKaxZlMFvzNff2aW,0.174,0.627,0.699,0,0.0244,0.535,261.42667,-4.504,94.003,4,10,1
0V3wPSX9ygBnCm8psDIegu,Anti-Hero,Midnights,Taylor Swift,https://open.spotify.com/track/0V3wPSX9ygBnCm8psDIegu,0.13,0.637,0.643,1.8e-06,0.0519,0.533,200.69016,-6.645,96.888,4,4,1
0WtM2NBVQNNJLh6scP13H8,Calm Down (with Selena Gomez),Calm Down (with Selena Gomez),"Rema, Selena Gomez",https://open.spotify.com/track/0WtM2NBVQNNJLh6scP13H8,0.382,0.801,0.806,0.000669,0.0381,0.802,239.31778,-5.206,106.999,4,11,1
78Sw5GDo6AlGwTwanjXbGh,Here With Me,Here With Me,d4vd,https://open.spotify.com/track/78Sw5GDo6AlGwTwanjXbGh,0.534,0.574,0.469,9.21e-05,0.0254,0.288,242.48454,-8.209,132.023,4,4,1
53QF56cjZA9RTuuMZDrSA6,I Won't Give Up,Love Is a Four Letter Word (Deluxe Edition),Jason Mraz,https://open.spotify.com/track/53QF56cjZA9RTuuMZDrSA6,0.694,0.483,0.303,0,0.0429,0.139,240.16599,-10.058,133.406,3,4,1
4cktbXiXOapiLBMprHFErI,Memories,JORDI (Deluxe),Maroon 5,https://open.spotify.com/track/4cktbXiXOapiLBMprHFErI,0.841,0.775,0.327,0,0.0557,0.595,189.48608,-7.241,91.05,4,11,1
3OHfY25tqY28d16oZczHc8,Kill Bill,SOS,SZA,https://open.spotify.com/track/3OHfY25tqY28d16oZczHc8,0.0543,0.644,0.728,0.169,0.0351,0.43,153.94667,-5.75,88.993,4,8,1
4P9Q0GojKVXpRTJCaL3kyy,All Of The Girls You Loved Before,All Of The Girls You Loved Before,Taylor Swift,https://open.spotify.com/track/4P9Q0GojKVXpRTJCaL3kyy,0.707,0.718,0.467,6.92e-05,0.0398,0.396,221.40717,-9.682,96.042,3,2,1
0gplL1WMoJ6iYaPgMCL0gX,Easy On Me,Easy On Me,Adele,https://open.spotify.com/track/0gplL1WMoJ6iYaPgMCL0gX,0.578,0.604,0.366,0,0.0282,0.13,224.69478,-7.519,141.981,4,5,1
1nYzjrdVQ8RpF93M0jPFW7,Remember That Night?,Remember That Night?,Sara Kays,https://open.spotify.com/track/1nYzjrdVQ8RpF93M0jPFW7,0.585,0.679,0.61,9.51e-05,0.0305,0.554,227.18599,-10.936,123.978,4,7,0
1Fav4xZn60uGM3XmiHJmvT,One Of Your Girls,Something To Give Each Other,Troye Sivan,https://open.spotify.com/track/1Fav4xZn60uGM3XmiHJmvT,0.0926,0.637,0.639,0.00503,0.0542,0.81,181.4819,-7.78,93.0,4,11,0
6v0UJD4a2FtleHeSYVX02A,I Drink Wine,30,Adele,https://open.spotify.com/track/6v0UJD4a2FtleHeSYVX02A,0.697,0.437,0.565,0,0.0466,0.306,376.16913,-5.596,115.389,4,10,1
0HaRLPnr887lcQM2YQzkff,For My Hand (feat. Ed Sheeran),"Love, Damini","Burna Boy, Ed Sheeran",https://open.spotify.com/track/0HaRLPnr887lcQM2YQzkff,0.161,0.87,0.479,0.000157,0.165,0.717,159.124,-7.779,104.059,4,9,1
135Lf4Q0CzlMNfOxbEUsLH,GHOST TOWN,GHOST TOWN,Benson Boone,https://open.spotify.com/track/135Lf4Q0CzlMNfOxbEUsLH,0.389,0.391,0.335,0,0.0763,0.116,193.73334,-10.064,174.185,3,0,1
1r8ZCjfrQxoy2wVaBUbpwg,Thousand Miles,Thousand Miles,The Kid LAROI,https://open.spotify.com/track/1r8ZCjfrQxoy2wVaBUbpwg,0.0858,0.376,0.657,0,0.0768,0.203,164.78186,-4.658,80.565,4,7,1
6AGOKlMZWLCaEJGnaROtF9,Put Your Records On,Put Your Records On,Ritt Momney,https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9,0.0563,0.399,0.491,0.00089,0.0538,0.151,210.463,-10.778,91.066,4,6,0
4cGqn0E8JCSY9gQllQj4Mf,Let Somebody Go,Music Of The Spheres,"Coldplay, Selena Gomez",https://open.spotify.com/track/4cGqn0E8JCSY9gQllQj4Mf,0.193,0.592,0.342,0.00245,0.0339,0.155,241.59525,-8.93,130.953,4,0,1
2wWX4sZGZNc7lA594ZOhP7,Trust Me Mate,Trust Me Mate,Dean Lewis,https://open.spotify.com/track/2wWX4sZGZNc7lA594ZOhP7,0.599,0.529,0.591,0,0.034,0.27,178.40857,-4.223,97.742,4,0,1
4AtZRwSR8BOTTQg5ihSggt,PRBLMS,FREE 6LACK,6LACK,https://open.spotify.com/track/4AtZRwSR8BOTTQg5ihSggt,0.0307,0.417,0.58,1.45e-06,0.207,0.139,246.77333,-4.574,68.58,5,9,1
644rGY6maSElnKVsAg1gJj,Girls Need Love,Last Day Of Summer,Summer Walker,https://open.spotify.com/track/644rGY6maSElnKVsAg1gJj,0.558,0.645,0.418,0.0003,0.29,0.123,140.76,-10.065,96.963,4,6,0
2k9N4caeCIJLOWwWwssrEM,Easily,A Song For Every Moon,Bruno Major,https://open.spotify.com/track/2k9N4caeCIJLOWwWwssrEM,0.491,0.772,0.256,0.00612,0.0481,0.357,210.24,-8.545,118.902,3,7,0
19YKaevk2bce4odJkP5L22,Nikes,Blonde,Frank Ocean,https://open.spotify.com/track/19YKaevk2bce4odJkP5L22,0.692,0.633,0.395,0.000222,0.0857,0.123,314.07507,-9.638,138.023,4,8,1
3LfHBTYZBTqmz43tvVXJBd,Deep,Last Day Of Summer,Summer Walker,https://open.spotify.com/track/3LfHBTYZBTqmz43tvVXJBd,0.626,0.646,0.335,1.3e-05,0.247,0.419,92.09333,-9.915,167.927,4,3,0
4cRBqWBjuccCowYVHFlXK6,Redemption,Views,Drake,https://open.spotify.com/track/4cRBqWBjuccCowYVHFlXK6,0.611,0.694,0.314,2.07e-06,0.116,0.341,333.94666,-7.82,119.905,4,0,1
4CMrdHWqic0usIZfTrKoI3,Easy,Easy (Remix),"DaniLeigh, Chris Brown",https://open.spotify.com/track/4CMrdHWqic0usIZfTrKoI3,0.195,0.799,0.301,0,0.185,0.511,186.58667,-11.361,100.026,4,7,1
6U0FIYXCQ3TGrk4tFpLrEA,SUGAR,GINGER,BROCKHAMPTON,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA,0.449,0.453,0.538,0,0.0638,0.516,204.53333,-8.212,122.973,4,1,1
1a7WZZZH7LzyvorhpOJFTe,Wasted (feat. Lil Uzi Vert),Goodbye & Good Riddance,"Juice WRLD, Lil Uzi Vert",https://open.spotify.com/track/1a7WZZZH7LzyvorhpOJFTe,0.0381,0.742,0.579,0,0.202,0.502,258.47528,-5.024,144.994,4,0,1
4IO2X2YoXoUMv0M2rwomLC,Long Time - Intro,Die Lit,Playboi Carti,https://open.spotify.com/track/4IO2X2YoXoUMv0M2rwomLC,0.283,0.472,0.861,0,0.0447,0.358,211.77333,-3.966,144.077,4,4,0
4n4BflhWjCHIxrI4v7Xt9s,How Bout Now,Care Package,Drake,https://open.spotify.com/track/4n4BflhWjCHIxrI4v7Xt9s,0.205,0.789,0.404,0,0.23,0.472,235.56644,-8.364,122.062,4,1,1
2G1tXoGBaEMJ7FKGnkf6ud,Wake Up in the Sky,Evil Genius,"Gucci Mane, Bruno Mars, Kodak Black",https://open.spotify.com/track/2G1tXoGBaEMJ7FKGnkf6ud,0.00381,0.8,0.578,0,0.0485,0.367,203.16113,-5.144,143.01,4,4,0
3e0ZGE7Gp034iLknjQk4QW,Can I,Care Package,Drake,https://open.spotify.com/track/3e0ZGE7Gp034iLknjQk4QW,0.484,0.643,0.178,0.0108,0.0588,0.0674,189.28906,-8.56,85.042,4,4,0
6INztpNwOTlfSKTuPo0HOP,The Alcott (feat. Taylor Swift),First Two Pages of Frankenstein,"The National, Taylor Swift",https://open.spotify.com/track/6INztpNwOTlfSKTuPo0HOP,0.811,0.368,0.463,0.0017,0.0302,0.447,267.77332,-10.57,156.037,3,0,1
4pkzg9DB6sDxbPYnakbVVd,Flow,Flow,Pool Blue,https://open.spotify.com/track/4pkzg9DB6sDxbPYnakbVVd,0.817,0.821,0.347,0.149,0.0923,0.0793,116.57143,-15.346,105.074,4,1,0
5irDsMKJAVAMTbTC8NChLy,Dancing with The Moon,Dancing with The Moon,"Unora, Aurila",https://open.spotify.com/track/5irDsMKJAVAMTbTC8NChLy,0.466,0.699,0.517,1.06e-05,0.0401,0.33,128.0,-9.097,104.926,4,5,1
1TlcHuSE26eOkDYulpjjhB,You've Got the Love,You've Got the Love,"SRTW, Sønlille",https://open.spotify.com/track/1TlcHuSE26eOkDYulpjjhB,0.378,0.776,0.509,0.000271,0.0564,0.466,127.23746,-8.246,100.015,4,4,1
4Hh6lJfX2pOVPqdfJ8GmZv,Looking for You,Looking for You,Novino,https://open.spotify.com/track/4Hh6lJfX2pOVPqdfJ8GmZv,0.61,0.555,0.582,0.00107,0.0293,0.266,115.18866,-9.124,106.026,4,1,0
6m9qPYXmhge2QhBLfFKnVF,Same Drugs,Coloring Book,Chance the Rapper,https://open.spotify.com/track/6m9qPYXmhge2QhBLfFKnVF,0.947,0.461,0.293,9.95e-06,0.0555,0.531,257.77502,-9.52,180.297,4,6,1
4WfjYOo0JxommRm1PyObJl,High For Hours,High For Hours,J. Cole,https://open.spotify.com/track/4WfjYOo0JxommRm1PyObJl,0.449,0.87,0.446,0,0.424,0.684,251.30888,-9.818,95.518,4,1,1
0eneujAc4PxkdjP25Gsue1,False Prophets,False Prophets,J. Cole,https://open.spotify.com/track/0eneujAc4PxkdjP25Gsue1,0.696,0.729,0.739,9.37e-06,0.338,0.749,237.42667,-9.5,90.306,4,8,0
08zJpaUQVi9FrKv2e32Bah,Planez,Late Nights: The Album,"Jeremih, J. Cole",https://open.spotify.com/track/08zJpaUQVi9FrKv2e32Bah,0.7,0.688,0.556,1.87e-06,0.264,0.416,240.32,-7.738,129.336,4,6,1
40YcuQysJ0KlGQTeGUosTC,"Me, Myself & I",When It's Dark Out,"G-Eazy, Bebe Rexha",https://open.spotify.com/track/40YcuQysJ0KlGQTeGUosTC,0.0184,0.756,0.674,0,0.0959,0.389,251.46667,-6.518,111.995,4,0,0
5kpnUpMNV9dPNCKY7JtW3Q,Forbidden Fruit (feat. Kendrick Lamar),Born Sinner,"J. Cole, Kendrick Lamar",https://open.spotify.com/track/5kpnUpMNV9dPNCKY7JtW3Q,0.548,0.838,0.505,0.00127,0.383,0.407,268.66666,-9.354,110.029,4,1,1
0HtOJj7Kl74s1Ngf3MWeif,She's Mine Pt. 1,4 Your Eyez Only,J. Cole,https://open.spotify.com/track/0HtOJj7Kl74s1Ngf3MWeif,0.766,0.439,0.204,0.0913,0.0587,0.0408,209.08,-15.165,139.652,4,2,1
4qRjfovbhI4EwP7VQNfxVW,St. Tropez,2014 Forest Hills Drive,J. Cole,https://open.spotify.com/track/4qRjfovbhI4EwP7VQNfxVW,0.054,0.649,0.541,0.0365,0.0674,0.326,257.92,-9.818,84.405,4,9,0
4HlFJV71xXKIGcU3kRyttv,"Hey, Soul Sister","Save Me, San Francisco (Golden Gate Edition)",Train,https://open.spotify.com/track/4HlFJV71xXKIGcU3kRyttv,0.185,0.673,0.886,0,0.0431,0.795,216.77333,-4.44,97.012,4,1,0
